epoch,accuracy,epochLoss,EvalAccuracy,evalLoss
1.0,13.333333015441896,0.9895662665367126,18.18181800842285,0.9969758987426758
2.0,13.333333015441896,0.9825994968414308,18.18181800842285,0.9967812299728394
3.0,13.333333015441896,0.9763341546058656,18.18181800842285,0.9966151118278505
4.0,13.333333015441896,0.9640666246414183,18.18181800842285,0.9962477087974548
5.0,13.333333015441896,0.9566875100135804,18.18181800842285,0.9956482648849488
6.0,13.88888931274414,0.9453617334365844,17.42424201965332,0.9949500560760498
7.0,12.222222328186035,0.9371725916862488,15.909090995788574,0.9940364956855774
8.0,13.333333015441896,0.9178168177604676,15.909090995788574,0.9926735758781432
9.0,12.777777671813965,0.9072860479354858,15.909090995788574,0.9909303784370422
10.0,13.88888931274414,0.8951749205589294,15.151515007019045,0.988728165626526
11.0,12.777777671813965,0.8732127547264099,15.151515007019045,0.9860668778419496
12.0,12.777777671813965,0.8510791063308716,12.121212005615234,0.9831618070602416
13.0,12.222222328186035,0.8319085240364075,11.363636016845703,0.9796000123023988
14.0,13.333333015441896,0.8081464171409607,6.818181991577148,0.9753591418266296
15.0,13.88888931274414,0.7798925042152405,7.5757575035095215,0.9705469608306884
16.0,12.222222328186035,0.7545636296272278,7.5757575035095215,0.9651063680648804
17.0,11.666666984558104,0.7263143062591553,6.060606002807617,0.9593961834907532
18.0,12.777777671813965,0.7035534381866455,7.5757575035095215,0.953787088394165
19.0,12.222222328186035,0.6798281669616699,7.5757575035095215,0.9486453533172609
20.0,11.11111068725586,0.6531476974487305,7.5757575035095215,0.9439902305603028
21.0,10.0,0.6309149265289307,9.848484992980955,0.9399532675743104
22.0,12.222222328186035,0.6123770475387573,10.606060981750488,0.9363890290260316
23.0,11.666666984558104,0.6013537645339966,11.363636016845703,0.9332547187805176
24.0,13.88888931274414,0.5804532766342163,9.848484992980955,0.930042326450348
25.0,16.11111068725586,0.5738558173179626,6.818181991577148,0.9263800382614136
26.0,16.66666603088379,0.5644005537033081,6.060606002807617,0.9221486449241638
27.0,15.55555534362793,0.5577794909477234,7.5757575035095215,0.9168729186058044
28.0,16.66666603088379,0.5489687323570251,12.121212005615234,0.9096218943595886
29.0,17.77777862548828,0.5388767123222351,9.848484992980955,0.9004002809524536
30.0,21.11111068725586,0.5363003015518188,9.090909004211426,0.889903724193573
31.0,19.44444465637207,0.5367166996002197,10.606060981750488,0.8799054622650146
32.0,20.55555534362793,0.5248460173606873,9.090909004211426,0.8707085847854614
33.0,16.11111068725586,0.5257155895233154,7.5757575035095215,0.8641543388366699
34.0,16.11111068725586,0.5096756219863892,11.363636016845703,0.8586774468421936
35.0,17.22222137451172,0.5129940509796143,10.606060981750488,0.8519061803817749
36.0,20.0,0.5003811120986938,10.606060981750488,0.8565441966056824
37.0,17.22222137451172,0.4893029630184173,8.333333015441895,0.8698276281356812
38.0,13.88888931274414,0.4822863340377807,9.090909004211426,0.870283842086792
39.0,17.77777862548828,0.4696146547794342,9.090909004211426,0.8565658330917358
40.0,17.22222137451172,0.461594820022583,9.848484992980955,0.8391259908676147
41.0,18.33333396911621,0.4521452486515045,11.363636016845703,0.8367421627044678
42.0,17.22222137451172,0.4514856934547424,9.848484992980955,0.840194821357727
43.0,15.0,0.4435078501701355,11.363636016845703,0.8426520824432373
44.0,20.0,0.4287056922912597,13.636363983154297,0.8429470062255859
45.0,20.0,0.4200744330883026,12.121212005615234,0.842668890953064
46.0,19.44444465637207,0.4188281297683716,13.636363983154297,0.8443890810012817
47.0,18.88888931274414,0.4125845730304718,14.393939018249512,0.8464558124542236
48.0,20.0,0.4101142883300781,11.363636016845703,0.8475534319877625
49.0,20.0,0.4048913419246673,10.606060981750488,0.8474216461181641
50.0,18.88888931274414,0.3957112729549408,12.121212005615234,0.8461089134216309
51.0,18.88888931274414,0.3894955515861511,12.121212005615234,0.8439430594444275
52.0,22.22222137451172,0.3825947344303131,12.121212005615234,0.842353105545044
53.0,21.66666603088379,0.3690051734447479,14.393939018249512,0.8434715270996094
54.0,18.88888931274414,0.3653647005558014,12.878787994384766,0.8535701036453247
55.0,16.66666603088379,0.3634082674980163,11.363636016845703,0.8639913201332092
56.0,19.44444465637207,0.3608788847923279,11.363636016845703,0.8680182695388794
57.0,23.33333396911621,0.3503111004829407,12.878787994384766,0.8759542107582092
58.0,20.0,0.345932126045227,13.636363983154297,0.8873425722122192
59.0,23.33333396911621,0.3475908041000366,15.151515007019045,0.8958002924919128
60.0,24.44444465637207,0.3394200205802917,15.151515007019045,0.8988872170448303
61.0,23.33333396911621,0.3269447088241577,13.636363983154297,0.9021143317222596
62.0,26.66666603088379,0.324772834777832,14.393939018249512,0.905548095703125
63.0,22.77777862548828,0.3170457482337951,13.636363983154297,0.9052894711494446
64.0,25.0,0.3117377758026123,13.636363983154297,0.902074933052063
65.0,23.33333396911621,0.3087033033370971,11.363636016845703,0.8971036076545715
66.0,22.22222137451172,0.29711294174194336,10.606060981750488,0.8902177810668945
