epoch,accuracy,epochLoss,EvalAccuracy,evalLoss
1.0,15.0,1.000754714012146,8.333333015441895,1.002596378326416
2.0,15.0,0.9964056015014648,8.333333015441895,1.0029903650283811
3.0,15.0,0.9922165870666504,8.333333015441895,1.003435492515564
4.0,15.0,0.9886311292648317,8.333333015441895,1.0037429332733154
5.0,15.0,0.9842240810394288,8.333333015441895,1.0041396617889404
6.0,15.0,0.98322331905365,8.333333015441895,1.0048298835754397
7.0,15.0,0.9781618118286132,8.333333015441895,1.0056376457214355
8.0,15.0,0.9743497967720032,8.333333015441895,1.0064654350280762
9.0,15.0,0.9721620082855223,8.333333015441895,1.007434606552124
10.0,15.0,0.9634602665901184,8.333333015441895,1.0084577798843384
11.0,15.0,0.9538426995277404,8.333333015441895,1.009766697883606
12.0,15.0,0.9499903321266174,8.333333015441895,1.0112407207489014
13.0,15.0,0.9447184205055236,8.333333015441895,1.012829303741455
14.0,15.0,0.936128556728363,8.333333015441895,1.014656662940979
15.0,15.0,0.9193145036697388,9.090909004211426,1.0168815851211548
16.0,15.55555534362793,0.905117690563202,9.090909004211426,1.019463062286377
17.0,18.33333396911621,0.890148401260376,9.090909004211426,1.0221210718154907
18.0,16.11111068725586,0.8818762898445129,10.606060981750488,1.0246704816818235
19.0,18.33333396911621,0.859234094619751,10.606060981750488,1.0274415016174316
20.0,17.77777862548828,0.8439805507659912,12.121212005615234,1.030322790145874
21.0,17.22222137451172,0.8194435834884644,12.121212005615234,1.0331658124923706
