epoch,accuracy,epochLoss,EvalAccuracy,evalLoss
1.0,15.0,1.0277607440948486,8.333333015441895,0.9944937825202942
2.0,15.0,0.9858721494674684,8.333333015441895,0.9913638830184937
3.0,15.0,0.944506585597992,8.333333015441895,0.9880499243736268
4.0,15.0,0.9037569761276244,9.848484992980955,0.9850323796272278
5.0,15.0,0.863921582698822,10.606060981750488,0.9822683334350586
6.0,13.333333015441896,0.8252960443496704,9.090909004211426,0.9796329736709596
7.0,16.11111068725586,0.7886510491371155,9.090909004211426,0.9769243001937866
8.0,16.66666603088379,0.7536541223526001,9.090909004211426,0.9743934273719788
9.0,16.66666603088379,0.719758927822113,12.121212005615234,0.9720200300216676
10.0,18.33333396911621,0.6871306896209717,12.878787994384766,0.969833493232727
11.0,20.55555534362793,0.6557660698890686,14.393939018249512,0.9676359295845032
12.0,21.66666603088379,0.6259223222732544,15.151515007019045,0.965449333190918
13.0,21.11111068725586,0.5977189540863037,15.151515007019045,0.9631324410438538
14.0,20.55555534362793,0.5710728168487549,15.151515007019045,0.960793435573578
15.0,21.11111068725586,0.5460137128829956,15.151515007019045,0.9585729241371156
16.0,21.66666603088379,0.5226603746414185,16.66666603088379,0.9564833045005798
17.0,21.66666603088379,0.5010064840316772,17.42424201965332,0.9544921517372132
18.0,21.11111068725586,0.4810273051261902,15.151515007019045,0.9525973200798036
19.0,19.44444465637207,0.4628015160560608,16.66666603088379,0.9508455991744996
20.0,20.0,0.4462176561355591,17.42424201965332,0.9491901993751526
21.0,21.66666603088379,0.4312153160572052,18.18181800842285,0.9476112723350524
22.0,22.77777862548828,0.4178145825862884,17.42424201965332,0.9461958408355712
23.0,23.33333396911621,0.4059545397758484,17.42424201965332,0.9449389576911926
24.0,23.33333396911621,0.3955385088920593,15.909090995788574,0.9438769817352296
25.0,23.88888931274414,0.3864602446556091,16.66666603088379,0.9429655075073242
26.0,23.33333396911621,0.3785739541053772,15.909090995788574,0.9421496987342834
27.0,22.22222137451172,0.3717855811119079,14.393939018249512,0.941443145275116
28.0,22.77777862548828,0.3659793138504028,12.878787994384766,0.9408459663391112
29.0,23.33333396911621,0.3610477745532989,13.636363983154297,0.9402883052825928
30.0,24.44444465637207,0.3569053113460541,12.121212005615234,0.9398078918457032
31.0,24.44444465637207,0.3534725308418274,11.363636016845703,0.9393945336341858
32.0,23.33333396911621,0.3506561517715454,10.606060981750488,0.9390522837638856
33.0,22.22222137451172,0.3483679890632629,9.848484992980955,0.9388026595115662
34.0,21.66666603088379,0.3465138077735901,11.363636016845703,0.9386282563209534
35.0,22.22222137451172,0.3450288772583008,9.848484992980955,0.9385015368461608
36.0,20.55555534362793,0.3438497185707092,9.848484992980955,0.9384165406227112
37.0,21.11111068725586,0.3429083824157715,9.848484992980955,0.938363790512085
38.0,21.11111068725586,0.3421489596366882,9.848484992980955,0.9383373260498048
39.0,20.55555534362793,0.3415281176567077,9.848484992980955,0.9383315443992616
40.0,20.55555534362793,0.3410100936889648,9.090909004211426,0.9383491277694702
41.0,18.33333396911621,0.3405571579933166,9.848484992980955,0.9383789896965028
42.0,18.33333396911621,0.3401448130607605,9.090909004211426,0.93841552734375
43.0,17.77777862548828,0.3397474884986877,9.090909004211426,0.9384721517562866
44.0,18.33333396911621,0.3393506407737732,9.090909004211426,0.938540816307068
45.0,18.33333396911621,0.3389444351196289,9.090909004211426,0.938607692718506
46.0,18.88888931274414,0.3385142683982849,9.090909004211426,0.9386781454086304
47.0,19.44444465637207,0.3380562663078308,9.090909004211426,0.9387513399124146
48.0,19.44444465637207,0.3375598192214966,9.848484992980955,0.9388153553009032
49.0,18.88888931274414,0.3370169401168823,9.848484992980955,0.93889319896698
50.0,18.88888931274414,0.3364312052726745,9.848484992980955,0.9389784932136536
51.0,18.88888931274414,0.335805594921112,9.848484992980955,0.9390518069267272
52.0,18.88888931274414,0.3351387977600097,9.848484992980955,0.9391345381736756
53.0,18.88888931274414,0.3344406485557556,9.848484992980955,0.9392169713974
54.0,18.88888931274414,0.3336990475654602,9.090909004211426,0.9393062591552734
55.0,19.44444465637207,0.3329189419746399,9.090909004211426,0.9393876194953918
56.0,20.0,0.3321141600608825,9.090909004211426,0.939465582370758
57.0,20.0,0.3312792778015136,9.090909004211426,0.9395414590835572
58.0,20.0,0.3304210305213928,9.090909004211426,0.9396144151687622
59.0,20.0,0.32954615354537964,9.090909004211426,0.9396814107894897
